月の出,月の入,月齢
11:57,22:26,  7.3
12:57,22:57,  8.3
13:58,23:33,  9.3
14:58,--:--, 10.3
15:56, 0:16, 11.3
16:49, 1:07, 12.3
17:36, 2:06, 13.3
18:16, 3:10, 14.3
18:50, 4:18, 15.3
19:21, 5:27, 16.3
19:48, 6:36, 17.3
20:15, 7:44, 18.3
20:42, 8:52, 19.3
21:12,10:02, 20.3
21:46,11:14, 21.3
22:26,12:27, 22.3
23:14,13:40, 23.3
--:--,14:49, 24.3
 0:12,15:50, 25.3
 1:17,16:41, 26.3
 2:27,17:23, 27.3
 3:36,17:57, 28.3
 4:43,18:26, 29.3
 5:47,18:52,  0.9
 6:49,19:15,  1.9
 7:48,19:38,  2.9
 8:47,20:02,  3.9
 9:46,20:27,  4.9
10:45,20:56,  5.9
11:45,21:29,  6.9
12:46,22:08,  7.9
